"","Date","Category","Value","layer"
"4928",2020-09-23,"Cases_Age40_49",56,"CasesAgeT"
"4929",2020-09-24,"Cases_Age40_49",62,"CasesAgeT"
"4930",2020-09-25,"Cases_Age40_49",65,"CasesAgeT"
"4931",2020-09-26,"Cases_Age40_49",32,"CasesAgeT"
"4932",2020-09-27,"Cases_Age40_49",24,"CasesAgeT"
"4933",2020-09-28,"Cases_Age40_49",68,"CasesAgeT"
"4934",2020-09-29,"Cases_Age40_49",64,"CasesAgeT"
"4935",2020-09-30,"Cases_Age40_49",52,"CasesAgeT"
"4936",2020-10-01,"Cases_Age40_49",39,"CasesAgeT"
"4937",2020-10-02,"Cases_Age40_49",56,"CasesAgeT"
"4938",2020-10-03,"Cases_Age40_49",33,"CasesAgeT"
"4939",2020-10-04,"Cases_Age40_49",20,"CasesAgeT"
"4940",2020-10-05,"Cases_Age40_49",93,"CasesAgeT"
"4941",2020-10-06,"Cases_Age40_49",93,"CasesAgeT"
"4942",2020-10-07,"Cases_Age40_49",84,"CasesAgeT"
"4943",2020-10-08,"Cases_Age40_49",64,"CasesAgeT"
"4944",2020-10-09,"Cases_Age40_49",97,"CasesAgeT"
"4945",2020-10-10,"Cases_Age40_49",65,"CasesAgeT"
"4946",2020-10-11,"Cases_Age40_49",39,"CasesAgeT"
"4947",2020-10-12,"Cases_Age40_49",121,"CasesAgeT"
"4948",2020-10-13,"Cases_Age40_49",134,"CasesAgeT"
"4949",2020-10-14,"Cases_Age40_49",137,"CasesAgeT"
"4950",2020-10-15,"Cases_Age40_49",111,"CasesAgeT"
"4951",2020-10-16,"Cases_Age40_49",156,"CasesAgeT"
"4952",2020-10-17,"Cases_Age40_49",94,"CasesAgeT"
"4953",2020-10-18,"Cases_Age40_49",57,"CasesAgeT"
"4954",2020-10-19,"Cases_Age40_49",160,"CasesAgeT"
"4955",2020-10-20,"Cases_Age40_49",197,"CasesAgeT"
"4956",2020-10-21,"Cases_Age40_49",169,"CasesAgeT"
"4957",2020-10-22,"Cases_Age40_49",211,"CasesAgeT"
"4958",2020-10-23,"Cases_Age40_49",171,"CasesAgeT"
"4959",2020-10-24,"Cases_Age40_49",140,"CasesAgeT"
"4960",2020-10-25,"Cases_Age40_49",64,"CasesAgeT"
"4961",2020-10-26,"Cases_Age40_49",256,"CasesAgeT"
"4962",2020-10-27,"Cases_Age40_49",247,"CasesAgeT"
"4963",2020-10-28,"Cases_Age40_49",281,"CasesAgeT"
"4964",2020-10-29,"Cases_Age40_49",294,"CasesAgeT"
"4965",2020-10-30,"Cases_Age40_49",284,"CasesAgeT"
"4966",2020-10-31,"Cases_Age40_49",167,"CasesAgeT"
"4967",2020-11-01,"Cases_Age40_49",112,"CasesAgeT"
"4968",2020-11-02,"Cases_Age40_49",366,"CasesAgeT"
"4969",2020-11-03,"Cases_Age40_49",341,"CasesAgeT"
"4970",2020-11-04,"Cases_Age40_49",356,"CasesAgeT"
"4971",2020-11-05,"Cases_Age40_49",364,"CasesAgeT"
"4972",2020-11-06,"Cases_Age40_49",397,"CasesAgeT"
"4973",2020-11-07,"Cases_Age40_49",262,"CasesAgeT"
"4974",2020-11-08,"Cases_Age40_49",173,"CasesAgeT"
"4975",2020-11-09,"Cases_Age40_49",506,"CasesAgeT"
"4976",2020-11-10,"Cases_Age40_49",536,"CasesAgeT"
"4977",2020-11-11,"Cases_Age40_49",343,"CasesAgeT"
"4978",2020-11-12,"Cases_Age40_49",480,"CasesAgeT"
"4979",2020-11-13,"Cases_Age40_49",396,"CasesAgeT"
"4980",2020-11-14,"Cases_Age40_49",232,"CasesAgeT"
"4981",2020-11-15,"Cases_Age40_49",137,"CasesAgeT"
"4982",2020-11-16,"Cases_Age40_49",444,"CasesAgeT"
"4983",2020-11-17,"Cases_Age40_49",373,"CasesAgeT"
"4984",2020-11-18,"Cases_Age40_49",381,"CasesAgeT"
"4985",2020-11-19,"Cases_Age40_49",334,"CasesAgeT"
"4986",2020-11-20,"Cases_Age40_49",377,"CasesAgeT"
"4987",2020-11-21,"Cases_Age40_49",191,"CasesAgeT"
"4988",2020-11-22,"Cases_Age40_49",133,"CasesAgeT"
"4989",2020-11-23,"Cases_Age40_49",344,"CasesAgeT"
"4990",2020-11-24,"Cases_Age40_49",315,"CasesAgeT"
"4991",2020-11-25,"Cases_Age40_49",247,"CasesAgeT"
"4992",2020-11-26,"Cases_Age40_49",35,"CasesAgeT"
"4993",2020-11-27,"Cases_Age40_49",195,"CasesAgeT"
"4994",2020-11-28,"Cases_Age40_49",175,"CasesAgeT"
"4995",2020-11-29,"Cases_Age40_49",66,"CasesAgeT"
"4996",2020-11-30,"Cases_Age40_49",42,"CasesAgeT"
"4997",2020-12-01,"Cases_Age40_49",2,"CasesAgeT"
"4998",2020-03-14,"Cases_Age50_59",6,"CasesAgeT"
"4999",2020-03-15,"Cases_Age50_59",8,"CasesAgeT"
"5000",2020-03-16,"Cases_Age50_59",12,"CasesAgeT"
"5001",2020-03-17,"Cases_Age50_59",17,"CasesAgeT"
"5002",2020-03-18,"Cases_Age50_59",23,"CasesAgeT"
"5003",2020-03-19,"Cases_Age50_59",25,"CasesAgeT"
"5004",2020-03-20,"Cases_Age50_59",30,"CasesAgeT"
"5005",2020-03-21,"Cases_Age50_59",28,"CasesAgeT"
"5006",2020-03-22,"Cases_Age50_59",37,"CasesAgeT"
"5007",2020-03-23,"Cases_Age50_59",56,"CasesAgeT"
"5008",2020-03-24,"Cases_Age50_59",56,"CasesAgeT"
"5009",2020-03-25,"Cases_Age50_59",82,"CasesAgeT"
"5010",2020-03-26,"Cases_Age50_59",96,"CasesAgeT"
"5011",2020-03-27,"Cases_Age50_59",103,"CasesAgeT"
"5012",2020-03-28,"Cases_Age50_59",44,"CasesAgeT"
"5013",2020-03-29,"Cases_Age50_59",50,"CasesAgeT"
"5014",2020-03-30,"Cases_Age50_59",82,"CasesAgeT"
"5015",2020-03-31,"Cases_Age50_59",92,"CasesAgeT"
"5016",2020-04-01,"Cases_Age50_59",84,"CasesAgeT"
"5017",2020-04-02,"Cases_Age50_59",92,"CasesAgeT"
"5018",2020-04-03,"Cases_Age50_59",94,"CasesAgeT"
"5019",2020-04-04,"Cases_Age50_59",70,"CasesAgeT"
"5020",2020-04-05,"Cases_Age50_59",73,"CasesAgeT"
"5021",2020-04-06,"Cases_Age50_59",110,"CasesAgeT"
"5022",2020-04-07,"Cases_Age50_59",84,"CasesAgeT"
"5023",2020-04-08,"Cases_Age50_59",154,"CasesAgeT"
"5024",2020-04-09,"Cases_Age50_59",130,"CasesAgeT"
"5025",2020-04-10,"Cases_Age50_59",108,"CasesAgeT"
"5026",2020-04-11,"Cases_Age50_59",83,"CasesAgeT"
"5027",2020-04-12,"Cases_Age50_59",60,"CasesAgeT"
"5028",2020-04-13,"Cases_Age50_59",161,"CasesAgeT"
"5029",2020-04-14,"Cases_Age50_59",124,"CasesAgeT"
"5030",2020-04-15,"Cases_Age50_59",124,"CasesAgeT"
"5031",2020-04-16,"Cases_Age50_59",122,"CasesAgeT"
"5032",2020-04-17,"Cases_Age50_59",142,"CasesAgeT"
"5033",2020-04-18,"Cases_Age50_59",90,"CasesAgeT"
"5034",2020-04-19,"Cases_Age50_59",75,"CasesAgeT"
"5035",2020-04-20,"Cases_Age50_59",195,"CasesAgeT"
"5036",2020-04-21,"Cases_Age50_59",151,"CasesAgeT"
"5037",2020-04-22,"Cases_Age50_59",207,"CasesAgeT"
"5038",2020-04-23,"Cases_Age50_59",240,"CasesAgeT"
"5039",2020-04-24,"Cases_Age50_59",190,"CasesAgeT"
"5040",2020-04-25,"Cases_Age50_59",106,"CasesAgeT"
"5041",2020-04-26,"Cases_Age50_59",66,"CasesAgeT"
"5042",2020-04-27,"Cases_Age50_59",205,"CasesAgeT"
"5043",2020-04-28,"Cases_Age50_59",248,"CasesAgeT"
"5044",2020-04-29,"Cases_Age50_59",202,"CasesAgeT"
"5045",2020-04-30,"Cases_Age50_59",186,"CasesAgeT"
"5046",2020-05-01,"Cases_Age50_59",193,"CasesAgeT"
"5047",2020-05-02,"Cases_Age50_59",141,"CasesAgeT"
"5048",2020-05-03,"Cases_Age50_59",81,"CasesAgeT"
"5049",2020-05-04,"Cases_Age50_59",177,"CasesAgeT"
"5050",2020-05-05,"Cases_Age50_59",206,"CasesAgeT"
"5051",2020-05-06,"Cases_Age50_59",169,"CasesAgeT"
"5052",2020-05-07,"Cases_Age50_59",147,"CasesAgeT"
"5053",2020-05-08,"Cases_Age50_59",153,"CasesAgeT"
"5054",2020-05-09,"Cases_Age50_59",90,"CasesAgeT"
"5055",2020-05-10,"Cases_Age50_59",42,"CasesAgeT"
"5056",2020-05-11,"Cases_Age50_59",142,"CasesAgeT"
"5057",2020-05-12,"Cases_Age50_59",162,"CasesAgeT"
"5058",2020-05-13,"Cases_Age50_59",135,"CasesAgeT"
"5059",2020-05-14,"Cases_Age50_59",108,"CasesAgeT"
"5060",2020-05-15,"Cases_Age50_59",136,"CasesAgeT"
"5061",2020-05-16,"Cases_Age50_59",77,"CasesAgeT"
"5062",2020-05-17,"Cases_Age50_59",65,"CasesAgeT"
"5063",2020-05-18,"Cases_Age50_59",149,"CasesAgeT"
"5064",2020-05-19,"Cases_Age50_59",131,"CasesAgeT"
"5065",2020-05-20,"Cases_Age50_59",107,"CasesAgeT"
"5066",2020-05-21,"Cases_Age50_59",122,"CasesAgeT"
"5067",2020-05-22,"Cases_Age50_59",112,"CasesAgeT"
"5068",2020-05-23,"Cases_Age50_59",54,"CasesAgeT"
"5069",2020-05-24,"Cases_Age50_59",33,"CasesAgeT"
"5070",2020-05-25,"Cases_Age50_59",43,"CasesAgeT"
"5071",2020-05-26,"Cases_Age50_59",128,"CasesAgeT"
"5072",2020-05-27,"Cases_Age50_59",82,"CasesAgeT"
"5073",2020-05-28,"Cases_Age50_59",69,"CasesAgeT"
"5074",2020-05-29,"Cases_Age50_59",75,"CasesAgeT"
"5075",2020-05-30,"Cases_Age50_59",41,"CasesAgeT"
"5076",2020-05-31,"Cases_Age50_59",12,"CasesAgeT"
"5077",2020-06-01,"Cases_Age50_59",35,"CasesAgeT"
"5078",2020-06-02,"Cases_Age50_59",32,"CasesAgeT"
"5079",2020-06-03,"Cases_Age50_59",44,"CasesAgeT"
"5080",2020-06-04,"Cases_Age50_59",40,"CasesAgeT"
"5081",2020-06-05,"Cases_Age50_59",51,"CasesAgeT"
"5082",2020-06-06,"Cases_Age50_59",28,"CasesAgeT"
"5083",2020-06-07,"Cases_Age50_59",13,"CasesAgeT"
"5084",2020-06-08,"Cases_Age50_59",41,"CasesAgeT"
"5085",2020-06-09,"Cases_Age50_59",44,"CasesAgeT"
"5086",2020-06-10,"Cases_Age50_59",36,"CasesAgeT"
"5087",2020-06-11,"Cases_Age50_59",32,"CasesAgeT"
"5088",2020-06-12,"Cases_Age50_59",27,"CasesAgeT"
"5089",2020-06-13,"Cases_Age50_59",22,"CasesAgeT"
"5090",2020-06-14,"Cases_Age50_59",14,"CasesAgeT"
"5091",2020-06-15,"Cases_Age50_59",30,"CasesAgeT"
"5092",2020-06-16,"Cases_Age50_59",32,"CasesAgeT"
"5093",2020-06-17,"Cases_Age50_59",30,"CasesAgeT"
"5094",2020-06-18,"Cases_Age50_59",29,"CasesAgeT"
"5095",2020-06-19,"Cases_Age50_59",24,"CasesAgeT"
"5096",2020-06-20,"Cases_Age50_59",19,"CasesAgeT"
"5097",2020-06-21,"Cases_Age50_59",7,"CasesAgeT"
"5098",2020-06-22,"Cases_Age50_59",27,"CasesAgeT"
"5099",2020-06-23,"Cases_Age50_59",27,"CasesAgeT"
"5100",2020-06-24,"Cases_Age50_59",34,"CasesAgeT"
"5101",2020-06-25,"Cases_Age50_59",21,"CasesAgeT"
"5102",2020-06-26,"Cases_Age50_59",25,"CasesAgeT"
"5103",2020-06-27,"Cases_Age50_59",13,"CasesAgeT"
"5104",2020-06-28,"Cases_Age50_59",10,"CasesAgeT"
"5105",2020-06-29,"Cases_Age50_59",40,"CasesAgeT"
"5106",2020-06-30,"Cases_Age50_59",24,"CasesAgeT"
"5107",2020-07-01,"Cases_Age50_59",27,"CasesAgeT"
"5108",2020-07-02,"Cases_Age50_59",28,"CasesAgeT"
"5109",2020-07-03,"Cases_Age50_59",18,"CasesAgeT"
"5110",2020-07-04,"Cases_Age50_59",6,"CasesAgeT"
"5111",2020-07-05,"Cases_Age50_59",11,"CasesAgeT"
"5112",2020-07-06,"Cases_Age50_59",35,"CasesAgeT"
"5113",2020-07-07,"Cases_Age50_59",45,"CasesAgeT"
"5114",2020-07-08,"Cases_Age50_59",32,"CasesAgeT"
"5115",2020-07-09,"Cases_Age50_59",34,"CasesAgeT"
"5116",2020-07-10,"Cases_Age50_59",24,"CasesAgeT"
"5117",2020-07-11,"Cases_Age50_59",13,"CasesAgeT"
"5118",2020-07-12,"Cases_Age50_59",11,"CasesAgeT"
"5119",2020-07-13,"Cases_Age50_59",35,"CasesAgeT"
"5120",2020-07-14,"Cases_Age50_59",38,"CasesAgeT"
"5121",2020-07-15,"Cases_Age50_59",34,"CasesAgeT"
"5122",2020-07-16,"Cases_Age50_59",31,"CasesAgeT"
"5123",2020-07-17,"Cases_Age50_59",35,"CasesAgeT"
"5124",2020-07-18,"Cases_Age50_59",19,"CasesAgeT"
"5125",2020-07-19,"Cases_Age50_59",13,"CasesAgeT"
"5126",2020-07-20,"Cases_Age50_59",46,"CasesAgeT"
"5127",2020-07-21,"Cases_Age50_59",28,"CasesAgeT"
"5128",2020-07-22,"Cases_Age50_59",28,"CasesAgeT"
"5129",2020-07-23,"Cases_Age50_59",35,"CasesAgeT"
"5130",2020-07-24,"Cases_Age50_59",39,"CasesAgeT"
"5131",2020-07-25,"Cases_Age50_59",16,"CasesAgeT"
"5132",2020-07-26,"Cases_Age50_59",16,"CasesAgeT"
"5133",2020-07-27,"Cases_Age50_59",39,"CasesAgeT"
"5134",2020-07-28,"Cases_Age50_59",33,"CasesAgeT"
"5135",2020-07-29,"Cases_Age50_59",50,"CasesAgeT"
"5136",2020-07-30,"Cases_Age50_59",49,"CasesAgeT"
"5137",2020-07-31,"Cases_Age50_59",42,"CasesAgeT"
"5138",2020-08-01,"Cases_Age50_59",24,"CasesAgeT"
"5139",2020-08-02,"Cases_Age50_59",6,"CasesAgeT"
"5140",2020-08-03,"Cases_Age50_59",46,"CasesAgeT"
"5141",2020-08-04,"Cases_Age50_59",38,"CasesAgeT"
"5142",2020-08-05,"Cases_Age50_59",33,"CasesAgeT"
"5143",2020-08-06,"Cases_Age50_59",30,"CasesAgeT"
"5144",2020-08-07,"Cases_Age50_59",48,"CasesAgeT"
"5145",2020-08-08,"Cases_Age50_59",18,"CasesAgeT"
"5146",2020-08-09,"Cases_Age50_59",6,"CasesAgeT"
"5147",2020-08-10,"Cases_Age50_59",49,"CasesAgeT"
"5148",2020-08-11,"Cases_Age50_59",48,"CasesAgeT"
"5149",2020-08-12,"Cases_Age50_59",53,"CasesAgeT"
"5150",2020-08-13,"Cases_Age50_59",40,"CasesAgeT"
"5151",2020-08-14,"Cases_Age50_59",40,"CasesAgeT"
"5152",2020-08-15,"Cases_Age50_59",34,"CasesAgeT"
"5153",2020-08-16,"Cases_Age50_59",15,"CasesAgeT"
"5154",2020-08-17,"Cases_Age50_59",63,"CasesAgeT"
"5155",2020-08-18,"Cases_Age50_59",45,"CasesAgeT"
"5156",2020-08-19,"Cases_Age50_59",70,"CasesAgeT"
"5157",2020-08-20,"Cases_Age50_59",58,"CasesAgeT"
"5158",2020-08-21,"Cases_Age50_59",54,"CasesAgeT"
"5159",2020-08-22,"Cases_Age50_59",25,"CasesAgeT"
"5160",2020-08-23,"Cases_Age50_59",15,"CasesAgeT"
"5161",2020-08-24,"Cases_Age50_59",64,"CasesAgeT"
"5162",2020-08-25,"Cases_Age50_59",50,"CasesAgeT"
"5163",2020-08-26,"Cases_Age50_59",43,"CasesAgeT"
"5164",2020-08-27,"Cases_Age50_59",32,"CasesAgeT"
"5165",2020-08-28,"Cases_Age50_59",48,"CasesAgeT"
"5166",2020-08-29,"Cases_Age50_59",24,"CasesAgeT"
"5167",2020-08-30,"Cases_Age50_59",14,"CasesAgeT"
"5168",2020-08-31,"Cases_Age50_59",49,"CasesAgeT"
"5169",2020-09-01,"Cases_Age50_59",45,"CasesAgeT"
"5170",2020-09-02,"Cases_Age50_59",46,"CasesAgeT"
"5171",2020-09-03,"Cases_Age50_59",49,"CasesAgeT"
"5172",2020-09-04,"Cases_Age50_59",37,"CasesAgeT"
"5173",2020-09-05,"Cases_Age50_59",21,"CasesAgeT"
"5174",2020-09-06,"Cases_Age50_59",18,"CasesAgeT"
"5175",2020-09-07,"Cases_Age50_59",10,"CasesAgeT"
"5176",2020-09-08,"Cases_Age50_59",39,"CasesAgeT"
"5177",2020-09-09,"Cases_Age50_59",47,"CasesAgeT"
"5178",2020-09-10,"Cases_Age50_59",36,"CasesAgeT"
"5179",2020-09-11,"Cases_Age50_59",37,"CasesAgeT"
"5180",2020-09-12,"Cases_Age50_59",18,"CasesAgeT"
"5181",2020-09-13,"Cases_Age50_59",12,"CasesAgeT"
"5182",2020-09-14,"Cases_Age50_59",58,"CasesAgeT"
"5183",2020-09-15,"Cases_Age50_59",40,"CasesAgeT"
"5184",2020-09-16,"Cases_Age50_59",34,"CasesAgeT"
"5185",2020-09-17,"Cases_Age50_59",39,"CasesAgeT"
"5186",2020-09-18,"Cases_Age50_59",44,"CasesAgeT"
"5187",2020-09-19,"Cases_Age50_59",24,"CasesAgeT"
"5188",2020-09-20,"Cases_Age50_59",9,"CasesAgeT"
"5189",2020-09-21,"Cases_Age50_59",44,"CasesAgeT"
"5190",2020-09-22,"Cases_Age50_59",36,"CasesAgeT"
"5191",2020-09-23,"Cases_Age50_59",38,"CasesAgeT"
"5192",2020-09-24,"Cases_Age50_59",44,"CasesAgeT"
"5193",2020-09-25,"Cases_Age50_59",45,"CasesAgeT"
"5194",2020-09-26,"Cases_Age50_59",39,"CasesAgeT"
"5195",2020-09-27,"Cases_Age50_59",18,"CasesAgeT"
"5196",2020-09-28,"Cases_Age50_59",51,"CasesAgeT"
"5197",2020-09-29,"Cases_Age50_59",45,"CasesAgeT"
"5198",2020-09-30,"Cases_Age50_59",63,"CasesAgeT"
"5199",2020-10-01,"Cases_Age50_59",49,"CasesAgeT"
"5200",2020-10-02,"Cases_Age50_59",41,"CasesAgeT"
"5201",2020-10-03,"Cases_Age50_59",26,"CasesAgeT"
"5202",2020-10-04,"Cases_Age50_59",24,"CasesAgeT"
"5203",2020-10-05,"Cases_Age50_59",65,"CasesAgeT"
"5204",2020-10-06,"Cases_Age50_59",71,"CasesAgeT"
"5205",2020-10-07,"Cases_Age50_59",60,"CasesAgeT"
"5206",2020-10-08,"Cases_Age50_59",79,"CasesAgeT"
"5207",2020-10-09,"Cases_Age50_59",67,"CasesAgeT"
"5208",2020-10-10,"Cases_Age50_59",58,"CasesAgeT"
"5209",2020-10-11,"Cases_Age50_59",36,"CasesAgeT"
"5210",2020-10-12,"Cases_Age50_59",91,"CasesAgeT"
"5211",2020-10-13,"Cases_Age50_59",108,"CasesAgeT"
"5212",2020-10-14,"Cases_Age50_59",89,"CasesAgeT"
"5213",2020-10-15,"Cases_Age50_59",101,"CasesAgeT"
"5214",2020-10-16,"Cases_Age50_59",133,"CasesAgeT"
"5215",2020-10-17,"Cases_Age50_59",55,"CasesAgeT"
"5216",2020-10-18,"Cases_Age50_59",41,"CasesAgeT"
"5217",2020-10-19,"Cases_Age50_59",167,"CasesAgeT"
"5218",2020-10-20,"Cases_Age50_59",141,"CasesAgeT"
"5219",2020-10-21,"Cases_Age50_59",126,"CasesAgeT"
"5220",2020-10-22,"Cases_Age50_59",134,"CasesAgeT"
"5221",2020-10-23,"Cases_Age50_59",129,"CasesAgeT"
"5222",2020-10-24,"Cases_Age50_59",105,"CasesAgeT"
"5223",2020-10-25,"Cases_Age50_59",64,"CasesAgeT"
"5224",2020-10-26,"Cases_Age50_59",181,"CasesAgeT"
"5225",2020-10-27,"Cases_Age50_59",178,"CasesAgeT"
"5226",2020-10-28,"Cases_Age50_59",187,"CasesAgeT"
"5227",2020-10-29,"Cases_Age50_59",192,"CasesAgeT"
"5228",2020-10-30,"Cases_Age50_59",240,"CasesAgeT"
"5229",2020-10-31,"Cases_Age50_59",127,"CasesAgeT"
"5230",2020-11-01,"Cases_Age50_59",90,"CasesAgeT"
"5231",2020-11-02,"Cases_Age50_59",306,"CasesAgeT"
"5232",2020-11-03,"Cases_Age50_59",259,"CasesAgeT"
"5233",2020-11-04,"Cases_Age50_59",285,"CasesAgeT"
"5234",2020-11-05,"Cases_Age50_59",298,"CasesAgeT"
"5235",2020-11-06,"Cases_Age50_59",323,"CasesAgeT"
"5236",2020-11-07,"Cases_Age50_59",181,"CasesAgeT"
"5237",2020-11-08,"Cases_Age50_59",138,"CasesAgeT"
"5238",2020-11-09,"Cases_Age50_59",415,"CasesAgeT"
"5239",2020-11-10,"Cases_Age50_59",423,"CasesAgeT"
"5240",2020-11-11,"Cases_Age50_59",302,"CasesAgeT"
"5241",2020-11-12,"Cases_Age50_59",369,"CasesAgeT"
"5242",2020-11-13,"Cases_Age50_59",341,"CasesAgeT"
"5243",2020-11-14,"Cases_Age50_59",167,"CasesAgeT"
"5244",2020-11-15,"Cases_Age50_59",107,"CasesAgeT"
"5245",2020-11-16,"Cases_Age50_59",338,"CasesAgeT"
"5246",2020-11-17,"Cases_Age50_59",330,"CasesAgeT"
"5247",2020-11-18,"Cases_Age50_59",282,"CasesAgeT"
"5248",2020-11-19,"Cases_Age50_59",268,"CasesAgeT"
"5249",2020-11-20,"Cases_Age50_59",265,"CasesAgeT"
"5250",2020-11-21,"Cases_Age50_59",166,"CasesAgeT"
"5251",2020-11-22,"Cases_Age50_59",89,"CasesAgeT"
"5252",2020-11-23,"Cases_Age50_59",344,"CasesAgeT"
"5253",2020-11-24,"Cases_Age50_59",248,"CasesAgeT"
"5254",2020-11-25,"Cases_Age50_59",220,"CasesAgeT"
"5255",2020-11-26,"Cases_Age50_59",22,"CasesAgeT"
"5256",2020-11-27,"Cases_Age50_59",156,"CasesAgeT"
"5257",2020-11-28,"Cases_Age50_59",154,"CasesAgeT"
"5258",2020-11-29,"Cases_Age50_59",60,"CasesAgeT"
"5259",2020-11-30,"Cases_Age50_59",50,"CasesAgeT"
"5260",2020-12-01,"Cases_Age50_59",2,"CasesAgeT"
"5261",2020-03-14,"Cases_Age60_69",3,"CasesAgeT"
"5262",2020-03-15,"Cases_Age60_69",5,"CasesAgeT"
"5263",2020-03-16,"Cases_Age60_69",7,"CasesAgeT"
"5264",2020-03-17,"Cases_Age60_69",19,"CasesAgeT"
"5265",2020-03-18,"Cases_Age60_69",18,"CasesAgeT"
"5266",2020-03-19,"Cases_Age60_69",18,"CasesAgeT"
"5267",2020-03-20,"Cases_Age60_69",27,"CasesAgeT"
"5268",2020-03-21,"Cases_Age60_69",16,"CasesAgeT"
"5269",2020-03-22,"Cases_Age60_69",24,"CasesAgeT"
"5270",2020-03-23,"Cases_Age60_69",30,"CasesAgeT"
"5271",2020-03-24,"Cases_Age60_69",61,"CasesAgeT"
"5272",2020-03-25,"Cases_Age60_69",33,"CasesAgeT"
"5273",2020-03-26,"Cases_Age60_69",53,"CasesAgeT"
"5274",2020-03-27,"Cases_Age60_69",49,"CasesAgeT"
"5275",2020-03-28,"Cases_Age60_69",38,"CasesAgeT"
"5276",2020-03-29,"Cases_Age60_69",50,"CasesAgeT"
"5277",2020-03-30,"Cases_Age60_69",59,"CasesAgeT"
"5278",2020-03-31,"Cases_Age60_69",69,"CasesAgeT"
"5279",2020-04-01,"Cases_Age60_69",90,"CasesAgeT"
"5280",2020-04-02,"Cases_Age60_69",58,"CasesAgeT"
"5281",2020-04-03,"Cases_Age60_69",79,"CasesAgeT"
"5282",2020-04-04,"Cases_Age60_69",63,"CasesAgeT"
"5283",2020-04-05,"Cases_Age60_69",42,"CasesAgeT"
"5284",2020-04-06,"Cases_Age60_69",94,"CasesAgeT"
"5285",2020-04-07,"Cases_Age60_69",80,"CasesAgeT"
"5286",2020-04-08,"Cases_Age60_69",129,"CasesAgeT"
"5287",2020-04-09,"Cases_Age60_69",74,"CasesAgeT"
"5288",2020-04-10,"Cases_Age60_69",85,"CasesAgeT"
"5289",2020-04-11,"Cases_Age60_69",55,"CasesAgeT"
"5290",2020-04-12,"Cases_Age60_69",46,"CasesAgeT"
"5291",2020-04-13,"Cases_Age60_69",89,"CasesAgeT"
"5292",2020-04-14,"Cases_Age60_69",78,"CasesAgeT"
"5293",2020-04-15,"Cases_Age60_69",86,"CasesAgeT"
"5294",2020-04-16,"Cases_Age60_69",95,"CasesAgeT"
"5295",2020-04-17,"Cases_Age60_69",118,"CasesAgeT"
"5296",2020-04-18,"Cases_Age60_69",81,"CasesAgeT"
"5297",2020-04-19,"Cases_Age60_69",74,"CasesAgeT"
"5298",2020-04-20,"Cases_Age60_69",122,"CasesAgeT"
"5299",2020-04-21,"Cases_Age60_69",109,"CasesAgeT"
"5300",2020-04-22,"Cases_Age60_69",150,"CasesAgeT"
"5301",2020-04-23,"Cases_Age60_69",244,"CasesAgeT"
"5302",2020-04-24,"Cases_Age60_69",157,"CasesAgeT"
"5303",2020-04-25,"Cases_Age60_69",67,"CasesAgeT"
"5304",2020-04-26,"Cases_Age60_69",57,"CasesAgeT"
"5305",2020-04-27,"Cases_Age60_69",125,"CasesAgeT"
"5306",2020-04-28,"Cases_Age60_69",156,"CasesAgeT"
"5307",2020-04-29,"Cases_Age60_69",117,"CasesAgeT"
"5308",2020-04-30,"Cases_Age60_69",150,"CasesAgeT"
"5309",2020-05-01,"Cases_Age60_69",133,"CasesAgeT"
"5310",2020-05-02,"Cases_Age60_69",74,"CasesAgeT"
"5311",2020-05-03,"Cases_Age60_69",67,"CasesAgeT"
"5312",2020-05-04,"Cases_Age60_69",109,"CasesAgeT"
"5313",2020-05-05,"Cases_Age60_69",125,"CasesAgeT"
"5314",2020-05-06,"Cases_Age60_69",95,"CasesAgeT"
"5315",2020-05-07,"Cases_Age60_69",116,"CasesAgeT"
"5316",2020-05-08,"Cases_Age60_69",85,"CasesAgeT"
"5317",2020-05-09,"Cases_Age60_69",54,"CasesAgeT"
"5318",2020-05-10,"Cases_Age60_69",41,"CasesAgeT"
"5319",2020-05-11,"Cases_Age60_69",114,"CasesAgeT"
"5320",2020-05-12,"Cases_Age60_69",91,"CasesAgeT"
"5321",2020-05-13,"Cases_Age60_69",96,"CasesAgeT"
"5322",2020-05-14,"Cases_Age60_69",95,"CasesAgeT"
"5323",2020-05-15,"Cases_Age60_69",102,"CasesAgeT"
"5324",2020-05-16,"Cases_Age60_69",60,"CasesAgeT"
"5325",2020-05-17,"Cases_Age60_69",44,"CasesAgeT"
"5326",2020-05-18,"Cases_Age60_69",83,"CasesAgeT"
"5327",2020-05-19,"Cases_Age60_69",85,"CasesAgeT"
"5328",2020-05-20,"Cases_Age60_69",73,"CasesAgeT"
"5329",2020-05-21,"Cases_Age60_69",79,"CasesAgeT"
"5330",2020-05-22,"Cases_Age60_69",74,"CasesAgeT"
"5331",2020-05-23,"Cases_Age60_69",36,"CasesAgeT"
"5332",2020-05-24,"Cases_Age60_69",47,"CasesAgeT"
"5333",2020-05-25,"Cases_Age60_69",49,"CasesAgeT"
"5334",2020-05-26,"Cases_Age60_69",76,"CasesAgeT"
"5335",2020-05-27,"Cases_Age60_69",65,"CasesAgeT"
"5336",2020-05-28,"Cases_Age60_69",62,"CasesAgeT"
"5337",2020-05-29,"Cases_Age60_69",42,"CasesAgeT"
"5338",2020-05-30,"Cases_Age60_69",23,"CasesAgeT"
